1,2,6,14,7,4,0,No danger
36,11,10,16,24,16,0,Mid danger
36,9,6,16,24,12,0,Mid danger
36,9,2,15,18,11,0,Mid danger
36,0,6,16,15,0,0,Mid danger
36,7,5,16,16,9,0,Mid danger
36,6,3,16,12,6,0,Mid danger
36,7,14,15,13,7,0.33,Mid danger
36,6,16,16,13,8,0,Mid danger
36,4,10,14,7,3,0,Mid danger
36,10,5,16,22,15,0,Mid danger
36,13,11,13,17,12,0.28,Mid danger
36,1,2,13,9,0,0,Mid danger
36,7,8,14,12,7,0.13,Mid danger
36,6,6,16,18,10,0,Mid danger
36,11,2,15,19,13,0.02,Mid danger
36,11,16,15,15,11,0.26,Mid danger
36,0,6,15,7,0,0.05,Mid danger
36,4,11,16,14,7,0,Mid danger
36,3,13,15,8,5,0.49,Mid danger
37,1,3,4,4,1,0,Mid danger
37,16,11,11,21,16,0.27,Mid danger
37,12,14,15,17,13,0.09,Mid danger
37,3,3,16,17,6,0,Mid danger
37,12,3,16,25,16,0,Mid danger
37,4,13,13,11,3,0.22,Mid danger
37,0,14,16,3,1,0.09,Mid danger
37,0,8,16,5,1,0.01,Mid danger
37,7,11,16,19,11,0,Mid danger
37,2,6,15,8,2,0,Mid danger
37,9,11,13,13,1,0.42,Mid danger
37,0,2,16,12,1,0,Mid danger
37,3,10,16,7,2,0.05,Mid danger
37,3,8,16,16,6,0.04,Mid danger
37,12,5,16,19,14,0,Mid danger
37,9,8,16,23,9,0,Mid danger
37,7,6,13,18,11,0.52,Mid danger
37,2,3,16,22,7,0,Mid danger
37,8,18,15,13,9,0.11,Mid danger
38,7,5,16,22,12,0,Mid danger
38,0,8,16,9,2,0,Mid danger
38,4,3,16,17,5,0,Mid danger
38,4,3,14,9,3,0.45,Mid danger
38,7,3,9,10,7,0.95,Mid danger
38,3,16,16,9,6,0.15,Mid danger
38,11,6,16,20,12,0,Mid danger
38,3,14,16,7,4,0.04,Mid danger
38,14,8,14,21,16,0.63,Mid danger
38,12,10,16,23,16,0,Mid danger
38,9,3,16,18,8,0.01,Mid danger
38,13,3,16,28,17,0,Mid danger
38,5,10,16,16,7,0,Mid danger
38,8,5,16,21,9,0,Mid danger
38,3,11,14,11,1,0.44,Mid danger
38,4,8,15,9,3,0.11,Mid danger
38,9,6,16,19,13,0,Mid danger
38,4,3,13,17,4,0,Mid danger
38,6,10,14,13,8,0.26,Mid danger
38,6,16,13,12,6,1.07,Mid danger
38,13,5,16,27,14,0,Mid danger
38,5,3,14,14,4,0,Mid danger
38,8,5,15,13,10,0.1,Mid danger
38,2,6,9,6,2,0,Mid danger
38,6,8,15,12,8,0.22,Mid danger
39,5,5,16,16,4,0,Mid danger
39,11,5,16,22,13,0,Mid danger
39,8,5,16,18,8,0,Mid danger
39,5,3,16,15,5,0,Mid danger
39,0,6,6,3,0,0,Mid danger
39,5,6,16,16,7,0.21,Mid danger
39,14,11,16,24,17,0,Mid danger
39,1,18,15,6,2,0.08,Mid danger
39,0,2,14,4,0,0,Mid danger
39,7,5,16,19,11,0.02,Mid danger
39,3,3,16,11,2,0,Mid danger
39,16,6,13,24,16,0.91,Mid danger
39,8,2,9,13,9,0,Mid danger
39,0,2,16,6,0,0,Mid danger
39,9,5,16,26,12,0,Mid danger
39,7,3,16,13,7,0,Mid danger
39,11,8,16,17,14,0,Mid danger
39,14,6,15,21,15,0.01,Mid danger
39,7,21,16,11,8,0.06,Mid danger
39,4,13,15,11,6,0.18,Mid danger
39,0,3,16,7,0,0,Mid danger
39,9,6,16,22,11,0,Mid danger
40,10,6,16,23,11,0,Mid danger
40,4,5,15,10,4,0,Mid danger
40,0,2,16,9,0,0,Mid danger
40,2,10,16,9,2,0.01,Mid danger
40,7,5,16,18,12,0,Mid danger
40,0,0,16,4,0,0,Mid danger
40,2,19,14,9,2,0.66,Mid danger
40,11,2,16,28,16,0,Mid danger
40,11,8,16,21,12,0.03,Mid danger
40,2,16,16,9,2,0.1,Mid danger
40,11,3,16,23,13,0,Mid danger
40,4,3,12,9,3,0,Mid danger
40,12,10,16,24,12,0,Mid danger
40,6,11,15,14,7,0.16,Mid danger
40,11,8,16,19,14,0,Mid danger
40,6,2,16,20,6,0,Mid danger
40,0,5,16,6,0,0,Mid danger
40,6,8,15,14,7,0.09,Mid danger
40,4,11,16,14,6,0.03,Mid danger
40,13,5,16,27,16,0,Mid danger
40,1,3,16,9,2,0,Mid danger
40,10,10,13,16,12,0.2,Mid danger
40,7,10,16,16,9,0.05,Mid danger
40,12,10,16,19,14,0,Mid danger
40,9,11,12,16,6,0.14,Mid danger
40,2,10,14,7,1,0.44,Mid danger
40,5,10,16,10,7,0.11,Mid danger
41,12,11,16,18,14,0,Mid danger
41,10,2,15,21,10,0,Mid danger
41,10,2,16,23,11,0,Mid danger
41,8,8,11,16,8,0.01,Mid danger
41,9,3,16,18,12,0,Mid danger
41,4,14,16,14,7,0.01,Mid danger
41,9,5,16,23,13,0,Mid danger
41,12,3,16,19,16,0,Mid danger
41,2,5,16,19,8,0,Mid danger
41,0,13,15,7,0,0.18,Mid danger
41,2,16,16,8,2,0.36,Mid danger
41,0,6,16,7,2,0.01,Mid danger
41,7,5,16,14,7,0.02,Mid danger
41,13,5,16,26,15,0,Mid danger
41,13,13,15,20,12,0.13,Mid danger
41,11,14,16,19,13,0.22,Mid danger
41,14,5,16,31,18,0,Mid danger
41,3,18,16,9,3,0.08,Mid danger
41,1,6,14,9,0,0.55,Mid danger
42,12,3,16,28,15,0,Mid danger
42,5,6,16,17,9,0,Mid danger
42,4,10,16,11,6,0,Mid danger
42,11,3,16,27,16,0,Mid danger
42,4,11,16,16,7,0,Mid danger
42,3,2,14,8,6,0.01,Mid danger
42,13,3,16,28,15,0,Mid danger
42,12,2,16,22,14,0,Mid danger
42,14,6,14,23,14,0.33,Mid danger
42,3,6,9,7,4,0,Mid danger
42,8,13,16,16,9,0.01,Mid danger
42,8,10,15,18,10,0.01,Mid danger
42,9,21,14,12,10,0.47,Mid danger
42,9,5,16,21,14,0,Mid danger
42,15,3,14,26,16,0,Mid danger
42,3,21,15,9,5,0.34,Mid danger
42,8,10,16,22,13,0,Mid danger
42,14,8,14,21,16,0,Mid danger
42,11,6,10,22,12,0,Mid danger
42,13,10,16,21,14,0,Mid danger
42,7,6,16,16,9,0,Mid danger
42,11,6,16,19,14,0,Mid danger
42,7,8,14,14,6,0.28,Mid danger
42,7,16,16,17,9,0,Mid danger
42,4,2,15,9,4,0,Mid danger
42,8,3,16,21,10,0,Mid danger
42,14,3,16,33,19,0,Mid danger
42,11,3,15,18,12,0,Mid danger
42,8,11,16,20,12,0,Mid danger
43,1,18,13,6,1,0.23,Mid danger
43,13,6,16,21,16,0,Mid danger
43,9,18,12,14,9,0.75,Mid danger
43,10,14,16,19,12,0,Mid danger
43,0,5,16,14,4,0,Mid danger
43,9,3,16,23,9,0,Mid danger
43,1,10,16,11,4,0,Mid danger
43,6,6,15,10,6,0.1,Mid danger
43,9,11,12,14,8,0.09,Mid danger
43,11,8,16,16,12,0.02,Mid danger
43,8,2,12,13,8,0,Mid danger
43,9,3,15,16,11,0.45,Mid danger
43,9,10,16,19,13,0,Mid danger
43,8,2,16,21,8,0,Mid danger
43,5,10,16,10,6,0.17,Mid danger
43,3,3,16,20,6,0,Mid danger
43,2,3,16,9,1,0,Mid danger
43,3,10,16,9,5,0.07,Mid danger
43,11,6,15,23,12,0,Mid danger
43,5,3,11,8,6,0.44,Mid danger
43,12,11,16,23,14,0,Mid danger
43,5,13,15,10,7,0.63,Mid danger
43,11,14,16,22,15,0,Mid danger
43,11,3,16,29,16,0,Mid danger
43,4,6,16,11,2,0.01,Mid danger
43,3,13,16,8,5,0.01,Mid danger
43,0,2,16,8,0,0,Mid danger
43,11,8,16,21,15,0,Mid danger
44,9,6,16,21,12,0,Mid danger
44,2,2,9,5,2,0,Mid danger
44,11,21,15,14,12,0.11,Mid danger
44,11,6,13,20,13,0.01,Mid danger
44,9,6,16,24,14,0,Mid danger
44,4,5,16,16,6,0,Mid danger
44,13,5,16,27,15,0,Mid danger
44,6,8,16,13,7,0.11,Mid danger
44,2,24,16,9,3,0.11,Mid danger
44,9,3,16,20,13,0,Mid danger
44,0,2,5,4,0,0,Mid danger
44,6,16,16,13,9,0.28,Mid danger
44,11,3,14,21,11,0,Mid danger
44,2,10,16,14,7,0,Mid danger
44,8,5,14,14,9,0.05,Mid danger
44,3,2,16,9,3,0,Mid danger
44,0,5,16,7,2,0.06,Mid danger
44,5,3,14,8,6,0,Mid danger
44,8,5,16,25,11,0,Mid danger
44,0,8,16,13,2,0,Mid danger
44,2,18,16,8,3,0.12,Mid danger
44,4,13,16,10,6,0.04,Mid danger
44,10,5,16,24,13,0,Mid danger
44,11,6,16,23,15,0,Mid danger
44,13,3,16,23,15,0,Mid danger
44,9,3,16,23,13,0,Mid danger
44,12,10,16,23,14,0,Mid danger
44,1,3,16,8,3,0,Mid danger
44,9,6,12,12,10,0.69,Mid danger
44,0,3,16,16,0,0,Mid danger
44,7,10,15,11,8,0.08,Mid danger
44,2,6,16,12,3,0.02,Mid danger
45,3,8,15,7,3,0.08,Mid danger
45,3,11,16,13,7,0,Mid danger
45,7,11,15,10,7,0.13,Mid danger
45,2,3,16,10,2,0,Mid danger
45,9,6,16,16,9,0,Mid danger
45,3,16,16,11,4,0.04,Mid danger
45,3,10,16,7,2,0.04,Mid danger
45,7,19,15,11,8,0,Mid danger
45,8,2,16,24,8,0,Mid danger
45,7,13,15,14,8,0.24,Mid danger
45,1,3,16,11,4,0,Mid danger
45,11,5,16,25,13,0,Mid danger
45,10,5,16,25,13,0,Mid danger
45,4,6,10,7,3,0.06,Mid danger
45,2,5,14,7,0,0,Mid danger
45,4,6,16,11,5,0.07,Mid danger
45,14,3,16,27,15,0,Mid danger
45,1,6,16,10,2,0.16,Mid danger
45,12,6,16,19,15,0,Mid danger
45,10,6,16,29,16,0,Mid danger
45,2,8,16,8,2,0.07,Mid danger
45,4,14,15,11,8,0.15,Mid danger
45,0,6,16,8,0,0,Mid danger
45,8,5,16,25,12,0,Mid danger
45,1,8,16,12,3,0,Mid danger
45,2,6,14,8,4,0.39,Mid danger
45,3,16,16,9,6,0.02,Mid danger
45,4,11,16,11,6,0,Mid danger
46,12,3,16,24,13,0,High danger
46,0,5,16,9,0,0,High danger
46,0,5,15,8,0,0.18,High danger
46,0,3,16,5,2,0,High danger
46,9,3,16,24,12,0,High danger
46,9,10,16,14,9,0,High danger
46,6,16,16,10,7,0.21,High danger
46,9,10,15,16,12,0.13,High danger
46,6,11,16,12,8,0,High danger
46,11,3,16,23,13,0,High danger
46,9,3,16,18,11,0,High danger
46,11,3,16,25,13,0,High danger
46,9,3,16,25,13,0,High danger
46,3,5,16,13,4,0.04,High danger
46,11,5,16,35,19,0,High danger
46,12,3,12,26,13,0,High danger
46,7,6,14,18,8,0.64,High danger
46,7,3,16,15,8,0,High danger
46,3,13,16,14,4,0.11,High danger
46,13,6,13,18,13,0.17,High danger
46,4,14,16,11,7,0.18,High danger
46,4,6,16,14,7,0.17,High danger
46,0,3,16,5,0,0,High danger
46,4,10,8,8,4,0.01,High danger
46,12,3,16,21,14,0.09,High danger
46,5,3,16,14,7,0,High danger
46,9,10,16,17,10,0.02,High danger
47,4,2,16,19,7,0,High danger
47,6,14,16,9,6,0.12,High danger
47,7,2,13,17,6,0,High danger
47,10,3,16,21,13,0,High danger
47,1,13,16,10,4,0.02,High danger
47,12,10,12,18,12,0.92,High danger
47,11,3,16,19,13,0,High danger
47,11,8,16,23,13,0,High danger
47,14,11,14,20,15,0.61,High danger
47,5,14,16,12,6,0.32,High danger
47,2,3,16,8,4,0,High danger
47,9,18,12,13,11,0.08,High danger
47,3,14,15,9,0,0.31,High danger
47,6,5,16,18,9,0,High danger
47,11,3,16,21,13,0,High danger
47,8,5,16,18,9,0.01,High danger
47,12,5,13,26,13,0,High danger
47,0,3,11,4,0,0,High danger
47,11,6,16,16,12,0.05,High danger
47,0,2,12,5,0,0,High danger
47,1,10,16,4,1,0.01,High danger
47,0,6,16,4,1,0,High danger
47,7,8,16,11,0,0,High danger
47,11,8,16,20,14,0.08,High danger
47,3,3,15,8,1,0.06,High danger
47,7,13,12,12,6,0.65,High danger
47,11,3,16,28,14,0,High danger
47,12,16,12,16,11,0.57,High danger
47,8,6,16,19,8,0,High danger
48,1,5,16,16,3,0,High danger
48,13,5,16,27,17,0,High danger
48,3,10,16,16,5,0,High danger
48,12,5,16,23,15,0,High danger
48,2,8,16,13,4,0,High danger
48,1,10,16,7,2,0,High danger
48,10,10,16,19,11,0,High danger
48,4,13,16,12,4,0.11,High danger
48,7,6,16,13,9,0.03,High danger
48,12,2,16,24,13,0,High danger
48,12,6,16,18,13,0.15,High danger
48,11,11,13,20,12,0.03,High danger
48,2,11,15,7,2,0.05,High danger
48,7,11,15,12,8,0.12,High danger
48,12,6,16,21,14,0,High danger
48,8,3,16,21,13,0,High danger
48,4,8,16,13,6,0,High danger
48,12,2,15,24,13,0,High danger
48,7,3,16,24,11,0,High danger
48,11,6,16,25,12,0,High danger
48,11,3,16,29,16,0,High danger
48,11,11,16,19,12,0.04,High danger
48,11,6,16,26,15,0,High danger
48,6,18,16,11,5,0.02,High danger
48,12,6,16,30,17,0,High danger
48,4,10,16,10,4,0.01,High danger
48,13,6,16,29,17,0,High danger
48,2,8,15,8,4,0.08,High danger
48,11,8,16,22,14,0,High danger
48,13,3,10,22,14,0,High danger
48,7,11,14,11,7,0.28,High danger
48,12,10,16,21,14,0,High danger
48,7,2,16,22,9,0,High danger
48,9,8,16,20,11,0,High danger
48,8,5,16,19,12,0.02,High danger
49,1,11,15,6,0,0.24,High danger
49,12,8,14,19,14,0.03,High danger
49,4,11,14,11,2,0.24,High danger
49,6,8,12,11,6,0.4,High danger
49,12,3,14,27,12,0,High danger
49,12,6,16,23,15,0,High danger
49,6,10,14,8,7,0.46,High danger
49,2,3,16,10,4,0,High danger
49,2,3,15,13,2,0,High danger
49,0,2,8,5,0,0,High danger
49,3,5,12,12,0,0,High danger
49,11,2,16,27,13,0,High danger
49,8,6,14,12,8,0.08,High danger
49,7,13,14,12,8,0.46,High danger
49,7,6,16,14,7,0,High danger
49,9,3,16,13,11,0.1,High danger
49,0,2,2,3,0,0,High danger
50,11,8,16,22,12,0,High danger
50,11,6,14,17,10,0.41,High danger
50,6,11,13,9,7,1,High danger
50,7,8,16,19,12,0,High danger
50,2,2,16,8,3,0,High danger
50,7,8,16,16,8,0,High danger
50,4,8,16,10,8,0,High danger
50,0,6,16,0,0,0,High danger
50,6,13,14,11,8,0,High danger
50,10,5,16,24,12,0,High danger
50,8,8,15,16,10,0,High danger
50,7,14,15,13,8,0.26,High danger
50,3,3,16,23,8,0,High danger
50,4,8,15,11,7,0,High danger
50,4,14,15,8,6,0.1,High danger
50,0,6,13,4,0,0.03,High danger
50,8,10,16,17,11,0,High danger
50,4,16,14,12,3,0.44,High danger
50,5,2,13,13,6,0,High danger
50,11,5,16,26,13,0,High danger
50,0,3,8,7,0,0,High danger
50,5,3,12,13,5,0,High danger
50,12,16,16,19,14,0,High danger
50,3,8,12,8,3,0,High danger
50,6,6,16,17,9,0,High danger
50,8,3,16,22,12,0,High danger
50,9,14,15,18,12,0,High danger
51,0,6,8,2,0,0.23,High danger
51,6,5,16,22,6,0,High danger
51,9,5,16,19,11,0.01,High danger
51,11,8,16,22,15,0,High danger
51,8,13,15,13,10,0.12,High danger
51,11,11,16,20,13,0,High danger
51,0,3,16,7,0,0,High danger
51,7,3,16,21,9,0,High danger
51,14,3,15,31,18,0.04,High danger
51,9,11,15,17,10,0.25,High danger
51,11,14,16,21,14,0,High danger
51,12,10,16,19,14,0,High danger
51,8,5,16,17,10,0.06,High danger
51,11,5,16,25,13,0,High danger
51,9,6,16,18,11,0,High danger
51,9,21,14,11,10,0.09,High danger
51,13,6,16,24,15,0,High danger
51,9,5,16,24,13,0,High danger
51,6,8,14,10,7,0.12,High danger
52,5,8,15,10,1,0,High danger
52,0,5,14,4,0,0,High danger
52,8,2,13,18,7,0.01,High danger
52,13,8,16,23,14,0.04,High danger
52,13,5,16,25,14,0,High danger
52,11,14,16,20,13,0,High danger
52,11,5,16,21,12,0,High danger
52,7,13,14,11,5,0.07,High danger
52,11,3,16,26,16,0,High danger
52,8,10,16,19,11,0.03,High danger
52,11,3,16,28,14,0,High danger
52,15,14,16,22,17,0.08,High danger
52,8,6,16,24,10,0,High danger
52,3,14,15,8,5,0.14,High danger
52,9,3,16,19,13,0,High danger
52,11,3,16,30,16,0,High danger
52,11,5,16,22,13,0,High danger
52,6,14,12,10,7,1.15,High danger
52,12,6,16,23,12,0,High danger
52,11,3,16,27,13,0,High danger
52,2,11,16,10,4,0.09,High danger
53,12,3,15,18,13,0.25,High danger
53,11,8,16,23,14,0,High danger
53,0,5,9,3,0,0,High danger
53,11,6,16,21,14,0,High danger
53,3,10,16,7,4,0.21,High danger
53,0,5,16,8,0,0,High danger
53,7,5,16,11,6,0,High danger
53,2,3,14,10,1,0.09,High danger
53,4,2,15,9,3,0.12,High danger
53,2,10,16,5,3,0.04,High danger
53,5,5,14,9,5,0.03,High danger
53,4,6,16,18,9,0,High danger
53,1,10,16,17,6,0,High danger
53,10,3,16,29,16,0,High danger
53,13,5,16,19,15,0,High danger
53,5,6,16,12,6,0,High danger
53,11,6,16,27,13,0,High danger
53,10,5,16,23,12,0,High danger
53,0,10,11,5,0,0.12,High danger
53,3,6,16,10,4,0,High danger
53,6,8,14,12,7,0.45,High danger
54,12,8,16,25,13,0,High danger
54,17,8,16,27,18,0,High danger
54,7,18,14,9,8,0.41,High danger
54,12,5,15,24,13,0,High danger
54,1,6,16,20,6,0,High danger
54,5,2,15,11,7,0.19,High danger
54,0,10,16,7,0,0.03,High danger
54,9,2,16,25,10,0,High danger
54,4,3,10,7,3,0.03,High danger
54,8,10,16,17,9,0.11,High danger
54,11,2,15,24,12,0,High danger
54,6,10,16,17,9,0.01,High danger
54,14,11,16,23,16,0,High danger
54,5,10,16,11,7,0,High danger
54,5,3,13,13,3,0,High danger
54,6,5,16,25,13,0,High danger
54,14,8,16,26,16,0,High danger
54,14,8,16,28,17,0,High danger
54,8,11,15,11,8,0.19,High danger
54,6,16,13,10,5,0.52,High danger
54,7,3,15,13,7,0.09,High danger
54,7,10,14,11,8,0.26,High danger
54,12,8,16,19,12,0,High danger
55,2,6,11,12,0,0.42,High danger
55,2,5,16,18,6,0,High danger
55,7,6,16,22,8,0,High danger
55,11,6,14,16,11,0.18,High danger
55,0,2,13,5,0,0,High danger
55,12,5,16,27,16,0,High danger
55,7,5,16,16,7,0.03,High danger
55,13,3,16,32,15,0,High danger
55,9,11,14,16,11,0.21,High danger
55,9,3,15,21,11,0,High danger
55,4,14,16,8,6,0.07,High danger
55,5,8,13,12,4,0.09,High danger
55,2,6,16,7,2,0.09,High danger
55,8,11,15,19,12,0.02,High danger
55,1,8,12,4,0,0.01,High danger
55,13,8,15,22,16,0,High danger
55,4,14,16,11,7,0.08,High danger
55,12,2,16,26,14,0,High danger
55,9,6,16,27,14,0,High danger
56,9,8,16,18,12,0.02,High danger
56,14,3,16,22,16,0,High danger
56,11,10,12,16,10,0.03,High danger
56,11,8,16,18,14,0.02,High danger
56,10,8,16,18,12,0.01,High danger
56,11,18,15,16,12,0.57,High danger
56,8,6,16,17,11,0,High danger
56,0,3,15,7,0,0,High danger
56,15,5,8,19,16,0.7,High danger
56,11,5,16,23,14,0,High danger
56,12,11,14,17,12,0.32,High danger
56,14,3,16,27,15,0,High danger
56,3,6,16,10,4,0.08,High danger
56,9,2,16,23,14,0,High danger
56,0,2,16,7,1,0,High danger
56,3,3,16,21,9,0,High danger
56,2,8,15,7,5,0.08,High danger
56,7,8,16,20,11,0,High danger
57,12,3,14,16,11,0.64,High danger
57,12,3,16,32,17,0,High danger
57,11,6,16,17,12,0.09,High danger
57,12,5,16,19,15,0,High danger
57,12,3,16,24,14,0,High danger
57,9,14,16,16,11,0.1,High danger
57,2,8,15,7,1,0.25,High danger
57,4,14,16,8,4,0.52,High danger
57,7,14,16,15,9,0.02,High danger
57,10,2,14,22,11,0,High danger
57,2,2,16,9,2,0,High danger
57,14,11,14,21,13,0.1,High danger
57,5,10,15,11,2,0.08,High danger
57,4,11,16,12,5,0,High danger
57,4,5,15,11,4,0,High danger
57,11,3,16,22,14,0,High danger
57,14,10,16,19,14,0.16,High danger
57,4,8,16,15,5,0,High danger
57,5,8,16,11,7,0.03,High danger
58,10,6,16,22,12,0,High danger
58,3,5,14,9,5,0.01,High danger
58,4,18,16,11,6,0.12,High danger
58,6,3,11,11,4,0.41,High danger
58,13,6,16,23,14,0,High danger
58,0,2,9,8,0,0.07,High danger
58,0,3,16,13,1,0,High danger
58,8,10,16,20,10,0,High danger
58,7,11,8,10,8,0.06,High danger
58,8,8,13,14,7,0.01,High danger
59,7,6,12,12,7,0.38,High danger
59,6,3,14,11,7,0,High danger
59,7,13,14,11,8,0.68,High danger
59,6,6,10,9,4,0.69,High danger
59,6,6,16,18,11,0,High danger
59,12,3,16,26,16,0,High danger
59,13,6,16,26,14,0,High danger
59,8,6,16,22,9,0.05,High danger
59,7,23,15,12,9,0.41,High danger
59,8,6,16,21,11,0,High danger
59,12,3,16,26,14,0,High danger
60,13,6,15,19,14,0.27,High danger
60,11,18,14,16,9,0.1,High danger
60,8,3,14,20,8,0.01,High danger
60,8,6,15,14,9,0.24,High danger
60,6,8,14,11,6,0.22,High danger
60,6,2,16,15,6,0,High danger
60,8,10,13,16,9,0.13,High danger
60,4,8,16,8,5,0.19,High danger
60,1,10,16,9,1,0,High danger
60,13,11,16,21,15,0,High danger
60,9,8,15,15,11,0.24,High danger
60,4,8,13,12,3,0.07,High danger
61,6,11,15,9,6,0.29,High danger
61,7,8,16,12,6,0.03,High danger
61,12,10,11,14,12,0.3,High danger
61,3,16,14,11,3,1.15,High danger
61,11,2,16,26,12,0,High danger
61,2,8,14,7,3,0.21,High danger
61,3,5,16,17,11,0,High danger
61,10,3,16,16,11,0.19,High danger
61,3,5,16,19,8,0,High danger
61,1,13,13,8,1,0.99,High danger
61,4,2,16,11,3,0,High danger
61,6,21,14,9,8,0.17,High danger
61,11,5,16,23,12,0,High danger
61,14,3,13,22,14,0.21,High danger
61,11,5,16,21,14,0.01,High danger
62,13,5,16,26,13,0,High danger
62,6,13,14,9,6,0.17,High danger
62,6,6,16,26,13,0,High danger
62,7,10,15,12,7,0.51,High danger
62,5,8,16,15,8,0,High danger
62,4,14,16,8,4,0.14,High danger
62,2,5,16,20,9,0,High danger
62,8,16,12,13,9,2.49,High danger
62,14,10,12,18,14,0.52,High danger
63,7,5,16,24,13,0,High danger
63,9,10,12,14,10,0.04,High danger
63,7,5,15,24,11,0,High danger
63,7,16,13,12,9,0.68,High danger
63,3,16,16,11,5,0.04,High danger
63,13,10,14,17,12,0.22,High danger
64,11,6,15,16,11,0.34,High danger
64,7,10,16,15,8,0.04,High danger
64,10,3,9,13,9,0.69,High danger
64,11,14,13,16,12,0.37,High danger
64,6,10,16,8,7,0.08,High danger
64,0,2,15,6,0,0,High danger
64,8,3,16,17,8,0,High danger
64,3,16,16,10,5,0.19,High danger
64,3,8,15,8,3,0.16,High danger
64,2,10,16,13,7,0.01,High danger
65,7,6,16,16,11,0.09,High danger
65,17,8,15,26,18,0.04,High danger
65,13,3,15,28,16,0,High danger
65,9,11,10,13,7,0.66,High danger
66,8,6,14,14,9,0.49,High danger
66,12,3,16,23,13,0,High danger
66,0,2,15,7,0,0,High danger
66,4,10,16,12,6,0,High danger
66,16,5,12,19,16,0.44,High danger
66,4,5,16,22,8,0,High danger
66,12,3,16,25,13,0,High danger
67,3,14,15,9,4,0.39,High danger
67,5,3,16,17,9,0,High danger
67,4,3,14,8,4,0.26,High danger
67,5,13,10,10,1,0.74,High danger
67,11,5,14,16,12,0.31,High danger
67,11,10,11,14,10,1.35,High danger
67,6,16,13,12,6,1,High danger
67,8,5,16,23,11,0,High danger
68,8,8,14,16,9,0.54,High danger
69,4,6,8,9,2,0.25,High danger
69,2,10,14,7,0,0.64,High danger
69,7,6,8,10,6,0.85,High danger
70,7,5,14,12,7,0.06,High danger
70,8,5,16,22,11,0,High danger
70,14,5,11,17,14,1.01,High danger
71,4,5,14,7,6,0.28,High danger
72,0,11,5,1,0,0.07,High danger
73,13,6,9,16,12,1.2,High danger
74,13,6,16,25,14,0,High danger
75,9,3,15,14,10,0.07,High danger
75,6,14,11,13,6,0.53,High danger
76,12,8,14,17,11,0.41,High danger
80,8,11,12,14,8,1.51,High danger
80,8,5,12,11,8,0.78,High danger
